	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d
3676	-2.04769	1.33468	-47.98406	2.02872	13.79438	-111.75304	1.97619	-3.12926	-47.92097	-2.79906	1.57328	-111.10347	1.97619	-3.12926	-47.92097	-2.79906	1.57328	-111.10347	6.46622	-4.63043	-68.90836	-15.42114	7.80451	-92.73573	11.15460	-10.97616	-68.40459	-17.12375	4.82701	-92.50694	0.95113	18.68039	-82.24860	-11.79594	20.45731	-69.55903	-24.51259	24.69321	-45.48625	-44.26515	39.04520	-34.89978	16.72227	29.08694	-62.31141	-39.92733	0.00903	-57.43668	48.08774	-33.41384	-122.52615	48.86589	-57.43335	60.72903	55.36672	-41.77512	-117.72382	36.75594	-63.20458	50.06470
3677	-2.05241	1.72656	-47.87899	2.20298	13.91942	-111.83288	2.29006	-3.07487	-47.82782	-2.71491	1.51625	-111.16814	2.29006	-3.07487	-47.82782	-2.71491	1.51625	-111.16814	6.42006	-4.70777	-69.27589	-15.41183	7.81723	-92.46035	11.19695	-10.86820	-68.77148	-17.05300	4.82230	-92.23936	0.83118	18.54288	-82.41988	-11.68875	20.48039	-69.70331	-24.45278	24.91963	-45.72934	-44.20040	39.33287	-35.06902	16.95606	29.14468	-62.53458	-39.66184	0.41084	-57.73575	48.65519	-34.33616	-122.32183	48.19696	-57.71664	58.68852	55.70665	-42.24981	-117.62575	36.43454	-63.21788	48.33387
3678	-1.64236	1.95656	-47.86134	1.80786	13.30938	-111.77903	2.63144	-2.76784	-47.83105	-2.76570	1.76001	-111.17594	2.63144	-2.76784	-47.83105	-2.76571	1.76001	-111.17594	6.39110	-4.80792	-69.56707	-15.43531	7.79129	-92.25921	11.20216	-10.79883	-69.06218	-16.99744	4.81983	-92.04946	0.72235	18.46712	-82.58382	-11.51541	20.46411	-69.89695	-24.27154	25.13783	-45.93262	-44.02313	39.60048	-35.19807	17.24784	29.14033	-62.77213	-39.47691	0.71804	-58.03133	49.26702	-35.27416	-121.70556	47.61134	-57.98988	56.85418	55.85884	-42.47601	-117.29282	36.75717	-63.06569	47.31435
3679	-1.08344	2.08572	-47.92965	1.14028	12.49011	-111.66620	2.93146	-2.36444	-47.91987	-2.95039	2.12077	-111.14368	2.93146	-2.36444	-47.91987	-2.95039	2.12077	-111.14368	6.39646	-4.90452	-69.66050	-15.47973	7.74408	-92.24135	11.15631	-10.76740	-69.15781	-16.96763	4.83382	-92.04284	0.66953	18.46461	-82.64030	-11.27592	20.40201	-70.10534	-23.97492	25.29088	-46.05961	-43.73380	39.78336	-35.27135	17.53748	29.02502	-62.92131	-39.29747	0.99690	-58.25737	49.95227	-36.16139	-120.90495	47.25709	-58.19554	55.32898	55.77893	-42.52406	-116.99176	36.43537	-63.04078	45.81626
3680	-0.67811	2.05588	-47.98509	0.57435	11.89447	-111.56775	3.03824	-2.07169	-47.98458	-3.16305	2.38553	-111.10144	3.03824	-2.07169	-47.98458	-3.16305	2.38553	-111.10144	6.42966	-4.97250	-69.55466	-15.51518	7.69348	-92.36946	11.08408	-10.77268	-69.05603	-16.96652	4.86292	-92.17723	0.67200	18.51958	-82.56406	-11.00750	20.31421	-70.28614	-23.55398	25.32574	-46.19421	-43.28474	39.85728	-35.40513	17.79670	28.77860	-62.94643	-39.04287	1.26885	-58.39158	50.65867	-36.90077	-120.27204	47.12619	-58.31425	54.02637	55.81558	-42.54603	-116.80399	35.00885	-63.25377	43.34820
3681	-0.39532	1.72307	-47.97852	0.24788	11.46561	-111.48512	2.89069	-1.92491	-47.97272	-3.26351	2.50083	-111.05677	2.89069	-1.92491	-47.97272	-3.26351	2.50083	-111.05677	6.45898	-5.00018	-69.33522	-15.53249	7.65264	-92.57816	11.02649	-10.81827	-68.83831	-16.98711	4.88569	-92.38661	0.69374	18.59981	-82.43458	-10.74267	20.23770	-70.43639	-23.05466	25.21760	-46.40339	-42.69574	39.81918	-35.68452	18.02450	28.44904	-62.88639	-38.73796	1.49692	-58.44701	51.28238	-37.41763	-120.03227	47.05816	-58.35561	52.89125	56.34231	-42.76815	-116.62033	33.41326	-63.51173	40.84203
3682	-0.14872	1.26597	-47.94852	0.26257	11.19628	-111.44495	2.66767	-1.85648	-47.93400	-3.15499	2.45528	-111.03747	2.66767	-1.85648	-47.93400	-3.15499	2.45528	-111.03747	6.45407	-4.99474	-69.11385	-15.54731	7.63742	-92.85559	11.00513	-10.87658	-68.61414	-17.01107	4.88173	-92.66344	0.70963	18.64483	-82.38716	-10.48840	20.18925	-70.59175	-22.57973	25.02183	-46.62892	-42.10187	39.70316	-36.02015	18.22317	28.16171	-62.80934	-38.46534	1.65243	-58.48105	51.78194	-37.75450	-120.11040	46.88114	-58.37196	51.71704	57.31360	-43.19297	-116.36131	32.80610	-63.52924	39.29165
3683	-0.04801	1.09307	-47.94164	0.63517	11.26108	-111.50356	2.60158	-1.84346	-47.92427	-2.89631	2.25182	-111.08666	2.60158	-1.84347	-47.92427	-2.89631	2.25182	-111.08666	6.41411	-4.97143	-68.94492	-15.56608	7.65102	-93.17727	11.01077	-10.88393	-68.44109	-17.02405	4.86366	-92.98592	0.74817	18.61253	-82.50578	-10.22767	20.15604	-70.78838	-22.24555	24.82807	-46.71082	-41.69072	39.54527	-36.19495	18.37314	28.04220	-62.75734	-38.22299	1.74069	-58.56332	52.18822	-38.02988	-120.18063	46.57498	-58.42921	50.46907	58.46772	-43.59309	-115.91062	33.36761	-63.28754	38.83560
3684	-0.23941	1.29194	-47.95964	1.12485	11.61996	-111.64724	2.68156	-1.94766	-47.94292	-2.67099	1.99815	-111.19544	2.68156	-1.94766	-47.94292	-2.67099	1.99815	-111.19544	6.36840	-4.93340	-68.84480	-15.57520	7.67152	-93.43686	11.03213	-10.80751	-68.34016	-17.02048	4.86622	-93.24699	0.83779	18.54820	-82.73804	-9.94694	20.11769	-71.02081	-22.10587	24.63808	-46.54010	-41.54784	39.31450	-36.08754	18.44641	28.11943	-62.73420	-37.92276	1.78461	-58.68885	52.52375	-38.31320	-120.04662	46.29347	-58.52338	49.57967	59.65409	-43.82991	-115.19991	34.45825	-63.18459	39.17975
3685	-0.71241	1.56446	-47.97011	1.43442	12.02803	-111.78780	2.69888	-2.22063	-47.95056	-2.61097	1.83780	-111.29735	2.69888	-2.22063	-47.95056	-2.61098	1.83780	-111.29735	6.35011	-4.87197	-68.84498	-15.56262	7.67962	-93.49358	11.07005	-10.69865	-68.34351	-17.00090	4.89739	-93.30444	0.94247	18.54136	-82.94128	-9.65886	20.06109	-71.23485	-22.08038	24.41010	-46.20006	-41.55689	38.99648	-35.80933	18.45967	28.30235	-62.74215	-37.52744	1.81154	-58.77875	52.78291	-38.60137	-119.86541	46.21519	-58.58504	49.59095	60.74974	-43.94491	-114.46190	35.16873	-63.59381	39.89320
3686	-1.24772	1.73904	-47.95892	1.53218	12.36712	-111.86052	2.60964	-2.53930	-47.93196	-2.68385	1.77970	-111.33890	2.60964	-2.53930	-47.93196	-2.68385	1.77970	-111.33890	6.35956	-4.78460	-68.90900	-15.54082	7.69266	-93.36509	11.11423	-10.63979	-68.41145	-16.97600	4.93132	-93.17589	1.01503	18.59264	-83.02187	-9.38787	19.98353	-71.37267	-22.01177	24.21137	-45.91991	-41.51345	38.72396	-35.58538	18.48927	28.44078	-62.82094	-37.11007	1.84441	-58.79816	52.94417	-38.88269	-119.93643	46.35799	-58.58800	50.46034	61.64710	-44.00217	-114.05030	34.76647	-64.34200	40.26177
3687	-1.49320	1.90282	-47.95619	1.59186	12.60562	-111.86853	2.60240	-2.63974	-47.92982	-2.74056	1.72544	-111.32542	2.60240	-2.63974	-47.92982	-2.74056	1.72544	-111.32542	6.36342	-4.68817	-68.96400	-15.54249	7.74511	-93.20827	11.14344	-10.65317	-68.46803	-16.96230	4.94508	-93.01985	1.06738	18.60314	-83.00471	-9.14341	19.89636	-71.41994	-21.82244	24.15868	-45.85886	-41.32706	38.65570	-35.54065	18.59278	28.42375	-62.99750	-36.75901	1.90405	-58.80988	52.98738	-39.14064	-120.36091	46.54081	-58.58963	51.31110	62.41940	-44.08281	-113.99719	33.50031	-64.84695	39.79090
3688	-1.22219	2.02855	-48.00292	1.68307	12.62791	-111.84340	2.76268	-2.39941	-47.99001	-2.68140	1.65161	-111.29818	2.76268	-2.39941	-47.99001	-2.68140	1.65161	-111.29818	6.34127	-4.61547	-69.02611	-15.57761	7.83256	-93.11420	11.15426	-10.69236	-68.52927	-16.97047	4.94292	-92.92747	1.12864	18.50624	-82.97382	-8.92056	19.82204	-71.41201	-21.54786	24.23721	-45.98431	-41.03846	38.76791	-35.64531	18.72485	28.25386	-63.19048	-36.47821	2.01267	-58.88498	52.94730	-39.32384	-120.99924	46.53734	-58.64721	51.13867	63.21525	-44.28768	-114.07084	32.78583	-64.68705	38.97128
3689	-0.60090	1.93351	-48.09156	1.68973	12.40666	-111.80215	2.93494	-2.00795	-48.08926	-2.58448	1.63831	-111.27704	2.93494	-2.00795	-48.08926	-2.58448	1.63831	-111.27704	6.30900	-4.58581	-69.08327	-15.61093	7.90240	-93.16950	11.16714	-10.70595	-68.58437	-16.99635	4.95251	-92.98231	1.18383	18.32463	-82.98650	-8.71939	19.77828	-71.40827	-21.24013	24.32308	-46.16383	-40.70340	38.90343	-35.80661	18.79185	28.03262	-63.26423	-36.21010	2.16787	-59.01766	52.91387	-39.38418	-121.55724	46.28494	-58.74532	49.79119	63.99297	-44.59456	-114.05954	33.63888	-63.96559	38.62979
3690	-0.16336	1.65421	-48.15140	1.50576	12.17229	-111.74408	2.93987	-1.81176	-48.14713	-2.63265	1.72050	-111.24128	2.93987	-1.81176	-48.14713	-2.63265	1.72049	-111.24128	6.27997	-4.57844	-69.06061	-15.59974	7.91534	-93.46666	11.20597	-10.68619	-68.55834	-17.02337	4.98905	-93.27409	1.21288	18.11299	-83.04676	-8.54633	19.76171	-71.44117	-20.94100	24.32419	-46.27848	-40.37224	38.93926	-35.93275	18.78835	27.86556	-63.20777	-35.92360	2.33285	-59.15882	52.92867	-39.33626	-121.64352	45.94863	-58.83881	48.33911	64.56139	-44.85245	-113.74242	35.37071	-63.11104	39.04388
3691	-0.38653	1.54832	-48.12915	1.22609	12.23391	-111.69113	2.78065	-1.98585	-48.11705	-2.89108	1.80856	-111.18555	2.78065	-1.98585	-48.11705	-2.89108	1.80855	-111.18555	6.24114	-4.55400	-69.01317	-15.53901	7.89302	-93.90224	11.26978	-10.66341	-68.50598	-17.04378	5.02577	-93.69923	1.24773	17.91957	-83.11665	-8.40046	19.75279	-71.48273	-20.70744	24.21302	-46.26056	-40.11393	38.82898	-35.96043	18.79553	27.80703	-63.15746	-35.65572	2.48300	-59.27678	52.92902	-39.24294	-121.03239	45.74382	-58.91731	48.18865	64.84888	-44.96309	-112.91443	36.61478	-62.47116	40.18833
3692	-1.14921	1.84724	-48.06578	1.06234	12.59073	-111.69122	2.60991	-2.33854	-48.04965	-3.19053	1.81639	-111.15532	2.60991	-2.33854	-48.04965	-3.19053	1.81639	-111.15532	6.19284	-4.50323	-69.05939	-15.46692	7.88289	-94.26868	11.32594	-10.67034	-68.54758	-17.06358	5.02594	-94.05345	1.32409	17.80122	-83.14093	-8.27365	19.73758	-71.49820	-20.54648	24.05190	-46.14160	-39.94354	38.64096	-35.89779	18.84307	27.87657	-63.21463	-35.47139	2.63571	-59.33989	52.84193	-39.16016	-120.01917	45.72858	-58.96325	49.42459	64.95662	-44.90030	-111.76708	36.87289	-62.25539	41.66203
3693	-1.78543	2.24690	-48.04290	1.07634	12.86389	-111.74068	2.51642	-2.54068	-48.03185	-3.30047	1.79837	-111.17931	2.51642	-2.54068	-48.03185	-3.30047	1.79836	-111.17931	6.16823	-4.45465	-69.18305	-15.43222	7.89597	-94.44246	11.35093	-10.71207	-68.66899	-17.07577	4.99086	-94.22074	1.39780	17.81373	-83.08589	-8.15936	19.71930	-71.50974	-20.36176	24.04223	-46.04924	-39.78218	38.60380	-35.80008	18.86837	28.03228	-63.32788	-35.37806	2.80515	-59.29347	52.69115	-39.10866	-119.33913	45.82170	-58.91239	50.67432	64.94821	-44.60949	-111.03146	36.55952	-62.60851	42.54907
3694	-1.81586	2.19886	-48.09391	1.07732	12.71153	-111.75032	2.42205	-2.52582	-48.08180	-3.20652	1.89058	-111.20322	2.42205	-2.52582	-48.08180	-3.20652	1.89057	-111.20322	6.18390	-4.42720	-69.29053	-15.44644	7.90809	-94.35754	11.36809	-10.76336	-68.77588	-17.06413	4.95471	-94.13924	1.38772	17.93759	-82.97074	-8.04818	19.71013	-71.55222	-20.05829	24.35827	-46.09197	-39.55124	38.91478	-35.71220	18.81404	28.14866	-63.37663	-35.28775	2.95205	-59.12018	52.54733	-39.05637	-119.42821	45.95688	-58.73627	50.87881	64.77631	-44.16100	-111.21583	36.02512	-63.46936	42.16821
3695	-1.40740	1.60399	-48.17288	0.86735	12.18166	-111.64991	2.24902	-2.48172	-48.14485	-3.09559	2.13237	-111.15407	2.24902	-2.48172	-48.14485	-3.09560	2.13237	-111.15407	6.20752	-4.39735	-69.35986	-15.47775	7.91060	-94.03218	11.41083	-10.78710	-68.84476	-17.04142	4.94924	-93.82100	1.30054	18.04690	-82.86669	-7.91783	19.70226	-71.61938	-19.66818	24.87891	-46.28979	-39.24730	39.46559	-35.70624	18.67320	28.15544	-63.31369	-35.08274	3.01780	-58.90070	52.39906	-38.92756	-120.01556	46.15056	-58.51205	50.32503	64.46819	-43.81781	-111.97402	35.28942	-64.44746	40.80169
3696	-1.03222	0.92417	-48.20367	0.50246	11.65296	-111.47579	2.06465	-2.53831	-48.16002	-3.12036	2.39534	-111.03117	2.06465	-2.53831	-48.16002	-3.12036	2.39534	-111.03117	6.20264	-4.33443	-69.44700	-15.49387	7.92743	-93.63132	11.46174	-10.75406	-68.93359	-17.04725	4.98528	-93.42062	1.23817	18.01888	-82.85155	-7.74821	19.65029	-71.71220	-19.31254	25.26232	-46.60480	-38.90870	39.92246	-35.88856	18.43099	28.17228	-63.17104	-34.72740	2.99340	-58.75252	52.17044	-38.67187	-120.68250	46.42192	-58.35583	49.76827	64.16262	-43.70217	-112.72137	34.72123	-65.03284	39.50542
3697	-0.91304	0.56654	-48.16602	0.13607	11.42260	-111.30534	1.95826	-2.63864	-48.11407	-3.30731	2.55141	-110.88509	1.95826	-2.63864	-48.11407	-3.30731	2.55141	-110.88509	6.18017	-4.24679	-69.54890	-15.48145	7.98063	-93.38799	11.47762	-10.66835	-69.04208	-17.09492	5.04948	-93.16709	1.26704	17.86352	-82.92585	-7.55829	19.52252	-71.85507	-19.05252	25.32066	-46.96822	-38.56046	40.08741	-36.26730	18.06095	28.34995	-62.95021	-34.31739	2.92777	-58.71100	51.86692	-38.29786	-121.23540	46.70607	-58.30432	49.42002	63.88810	-43.63016	-113.27763	34.95141	-65.00920	39.11448
3698	-0.96705	0.53446	-48.10683	-0.18536	11.42605	-111.18975	1.91052	-2.67093	-48.05315	-3.58196	2.62427	-110.77299	1.91052	-2.67093	-48.05315	-3.58196	2.62427	-110.77299	6.17163	-4.17348	-69.56234	-15.43541	8.06069	-93.43625	11.46745	-10.58560	-69.06303	-17.14360	5.10359	-93.19977	1.33145	17.70951	-82.98501	-7.40650	19.36847	-71.99384	-18.82559	25.18413	-47.30621	-38.19698	40.06039	-36.70339	17.63853	28.60579	-62.64157	-34.00408	2.89080	-58.71420	51.58356	-37.83578	-121.48494	46.90360	-58.29790	49.09348	63.44963	-43.38891	-113.66991	36.11903	-64.55251	39.66010
3699	-1.06868	0.65495	-48.07851	-0.43858	11.43930	-111.15795	1.87560	-2.62180	-48.02795	-3.80272	2.70851	-110.74234	1.87560	-2.62180	-48.02795	-3.80272	2.70851	-110.74234	6.17513	-4.13620	-69.43394	-15.36708	8.13430	-93.70815	11.48368	-10.57611	-68.93490	-17.14585	5.10509	-93.45994	1.32324	17.67260	-82.93120	-7.32732	19.27465	-71.98492	-18.55630	25.08810	-47.56845	-37.82401	40.04832	-37.03759	17.36552	28.69468	-62.36616	-33.85163	2.93237	-58.69104	51.33864	-37.33210	-121.39376	47.00732	-58.26878	48.75622	62.69486	-42.91874	-113.97308	37.81952	-64.00832	40.75232
3700	-1.15576	0.76072	-48.07966	-0.52894	11.41533	-111.20124	1.86440	-2.60087	-48.03113	-3.85275	2.81032	-110.78839	1.86440	-2.60087	-48.03113	-3.85275	2.81032	-110.78839	6.16675	-4.10647	-69.22651	-15.31114	8.17557	-94.00736	11.53977	-10.64934	-68.71962	-17.10708	5.05572	-93.75613	1.21438	17.74038	-82.79214	-7.28367	19.25670	-71.77454	-18.27554	25.11661	-47.71915	-37.50666	40.12023	-37.19370	17.37607	28.52927	-62.31352	-33.77927	3.04907	-58.63577	51.02040	-36.83944	-121.33710	47.13594	-58.21595	48.68650	61.72453	-42.27603	-114.41930	39.36786	-63.62569	41.94941
3701	-1.20148	0.71841	-48.06439	-0.37344	11.46619	-111.26136	1.88607	-2.71600	-48.01053	-3.71976	2.82951	-110.84368	1.88607	-2.71600	-48.01053	-3.71976	2.82951	-110.84368	6.14242	-4.04060	-69.02096	-15.29790	8.18747	-94.18018	11.59308	-10.74003	-68.50598	-17.07245	5.01093	-93.93208	1.08944	17.79810	-82.68101	-7.20843	19.25748	-71.50094	-18.04332	25.15820	-47.76080	-37.27367	40.17191	-37.22235	17.57206	28.27103	-62.50323	-33.65702	3.19223	-58.60104	50.53965	-36.35220	-121.68259	47.42378	-58.19432	49.19661	60.70378	-41.62030	-115.19777	40.04828	-63.42323	42.80506
3702	-1.16488	0.51565	-48.01184	-0.06654	11.51525	-111.27161	1.92188	-2.91068	-47.94729	-3.47130	2.73022	-110.84808	1.92188	-2.91068	-47.94729	-3.47130	2.73022	-110.84808	6.12083	-3.94238	-68.84814	-15.32649	8.19047	-94.22908	11.60392	-10.77574	-68.33204	-17.07198	5.01601	-93.98510	1.04409	17.77236	-82.67129	-7.07238	19.22917	-71.36066	-17.82961	25.03352	-47.76794	-37.02328	40.05630	-37.28399	17.71765	28.13164	-62.74597	-33.42919	3.30774	-58.61846	49.93988	-35.81252	-122.29586	47.88945	-58.23129	50.27631	59.64057	-41.05569	-116.18025	39.59477	-63.32774	43.05448
3703	-1.02830	0.29784	-47.95812	0.20290	11.34576	-111.23173	1.97664	-3.03067	-47.88642	-3.17629	2.60862	-110.81994	1.97664	-3.03067	-47.88642	-3.17629	2.60862	-110.81994	6.11624	-3.85545	-68.73732	-15.37650	8.20150	-94.21750	11.56396	-10.73705	-68.22777	-17.10573	5.05915	-93.97536	1.09426	17.69282	-82.74241	-6.88999	19.15533	-71.43231	-17.60921	24.67803	-47.80186	-36.69540	39.73056	-37.47379	17.64529	28.19884	-62.83056	-33.11915	3.36153	-58.65390	49.33176	-35.18100	-122.75871	48.41065	-58.28269	51.59222	58.44355	-40.46626	-117.08099	38.46057	-63.35940	42.87907
3704	-0.86271	0.23201	-47.94151	0.39861	11.06124	-111.21676	2.07086	-3.01550	-47.87021	-2.89560	2.53910	-110.82552	2.07086	-3.01550	-47.87021	-2.89560	2.53910	-110.82552	6.12482	-3.81354	-68.73806	-15.42730	8.22686	-94.11243	11.48042	-10.65577	-68.23942	-17.16735	5.10215	-93.86775	1.20427	17.61894	-82.81532	-6.69354	19.02812	-71.64412	-17.47649	24.23252	-47.83472	-36.43314	39.31911	-37.69871	17.35505	28.41943	-62.67895	-32.76321	3.35598	-58.66849	48.78611	-34.44701	-122.94836	48.81620	-58.29977	52.68613	57.06996	-39.74617	-117.85187	37.37765	-63.50573	42.63039
3705	-0.69083	0.27490	-47.96079	0.51634	10.93227	-111.25813	2.17019	-2.89480	-47.89535	-2.73530	2.53945	-110.87561	2.17019	-2.89480	-47.89535	-2.73530	2.53944	-110.87561	6.14399	-3.83076	-68.80965	-15.45413	8.25701	-93.88845	11.37199	-10.57047	-68.32222	-17.24849	5.13187	-93.63470	1.33610	17.58813	-82.82438	-6.52428	18.86247	-71.87933	-17.50998	23.91508	-47.83976	-36.38131	39.02031	-37.83704	16.96674	28.68191	-62.36903	-32.40131	3.32638	-58.66657	48.30325	-33.63720	-123.18685	49.02528	-58.28526	53.27818	55.57658	-38.94061	-118.76918	36.80453	-63.53262	42.51725
3706	-0.43501	0.16461	-48.00423	0.39163	10.88143	-111.28932	2.16993	-2.72602	-47.94598	-2.79935	2.66061	-110.91203	2.16993	-2.72602	-47.94598	-2.79935	2.66061	-110.91203	6.19435	-3.90052	-68.78153	-15.43367	8.26795	-93.67179	11.26629	-10.49618	-68.30351	-17.32621	5.16876	-93.40312	1.44545	17.62285	-82.77012	-6.40865	18.70529	-72.07272	-17.59742	23.79902	-47.88435	-36.42523	38.92365	-37.93491	16.61544	28.90820	-62.07342	-32.09940	3.29625	-58.65947	47.83767	-32.83630	-123.77998	49.09853	-58.25957	53.65263	54.15954	-37.95332	-120.00597	37.01738	-63.18897	43.02185
